Time (ms),GUI.SCRN_NO,Time (ms),GUI.RENC_CLK,Time (ms),GUI.RENC_ACLK,Time (ms),GUI.RENC_SW,Time (ms),LED_CNTRL.LED_OVRRD,Time (ms),LED_CNTRL.XLED_PWM_Mode,Time (ms),LED_CNTRL.YLED_PWM_Mode,Time (ms),LED_CNTRL.ZLED_PWM_Mode,Time (ms),LED_CNTRL.XLED_state,Time (ms),LED_CNTRL.YLED_state,Time (ms),LED_CNTRL.ZLED_state,Time (ms),LED_CNTRL.TLED_OVRRD,Time (ms),LED_CNTRL.TLED_mode,Time (ms),LED_CNTRL.XLED_Brightness,Time (ms),LED_CNTRL.YLED_Brightness,Time (ms),LED_CNTRL.ZLED_Brightness,Time (ms),IMU_X_Raw.XACCEL_raw,Time (ms),IMU_X_Raw.XGYRO_raw,Time (ms),IMU_Y_Raw.YACCEL_raw,Time (ms),IMU_Y_Raw.YGYRO_raw,Time (ms),IMU_Z_Raw.ZACCEL_raw,Time (ms),IMU_Z_Raw.ZGYRO_raw,Time (ms),IMU_XACCEL_Processed.IMU_XACCEL_Processed,Time (ms),IMU_YACCEL_Processed.IMU_YACCEL_Processed,Time (ms),IMU_ZACCEL_Processed.IMU_ZACCEL_Processed,Time (ms),IMU_XGYRO_Processed.IMU_XGYRO_Processed,Time (ms),IMU_YGYRO_Processed.IMU_YGYRO_Processed,Time (ms),IMU_ZGYRO_Processed.IMU_ZGYRO_Processed,Time (ms),Roll.Roll_Accel,Time (ms),Roll.Roll_Gyro,Time (ms),Roll.Roll_CF,Time (ms),Pitch.Pitch_Accel,Time (ms),Pitch.Pitch_Gyro,Time (ms),Pitch.Pitch_CF,Time (ms),Yaw.Yaw_Accel,Time (ms),Yaw.Yaw_Gyro,Time (ms),Yaw.Yaw_CF,Time (ms),IMU_Temp.IMU_Temp_Raw,Time (ms),IMU_Temp.IMU_Temp_Processed
3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,3869.000000,0.000000,1115.000000,64592.000000,1115.000000,65346.000000,1115.000000,63492.000000,1115.000000,65492.000000,1115.000000,15024.000000,1115.000000,24.000000,1116.000000,0.000000,1116.000000,3.000000,1116.000000,992.000000,1116.000000,61.000000,1116.000000,-40.000000,1116.000000,50.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,1975.000000,0.000000,9670.000000,0.000000,9670.000000,0.000000
3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,3965.000000,0.000000,1116.000000,64592.000000,1116.000000,65346.000000,1116.000000,63492.000000,1116.000000,65492.000000,1116.000000,15024.000000,1116.000000,24.000000,1116.000000,0.000000,1116.000000,3.000000,1116.000000,992.000000,1116.000000,61.000000,1116.000000,-40.000000,1116.000000,50.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,2021.000000,0.000000,9904.000000,0.000000,9904.000000,0.000000
4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,4059.000000,0.000000,1116.000000,64544.000000,1116.000000,65344.000000,1116.000000,63420.000000,1116.000000,65493.000000,1116.000000,15092.000000,1116.000000,21.000000,1116.000000,-3.000000,1116.000000,-2.000000,1116.000000,996.000000,1117.000000,0.000000,1117.000000,-10.000000,1117.000000,-42.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,2072.000000,0.000000,10145.000000,0.000000,10145.000000,0.000000
4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,4156.000000,0.000000,1117.000000,64556.000000,1117.000000,65342.000000,1117.000000,63456.000000,1117.000000,65496.000000,1117.000000,15084.000000,1117.000000,25.000000,1117.000000,-2.000000,1117.000000,1.000000,1117.000000,995.000000,1117.000000,-61.000000,1117.000000,82.000000,1117.000000,80.000000,2115.000000,0.000000,2115.000000,0.000000,2115.000000,0.000000,2116.000000,0.000000,2116.000000,0.000000,2116.000000,0.000000,2116.000000,0.000000,2116.000000,0.000000,2116.000000,0.000000,10381.000000,0.000000,10381.000000,0.000000
4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,4250.000000,0.000000,1117.000000,64620.000000,1117.000000,65344.000000,1117.000000,63408.000000,1117.000000,65492.000000,1117.000000,14992.000000,1117.000000,22.000000,1117.000000,2.000000,1117.000000,-2.000000,1117.000000,990.000000,1117.000000,0.000000,1117.000000,-40.000000,1117.000000,-11.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,2165.000000,0.000000,10620.000000,0.000000,10620.000000,0.000000
4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,4344.000000,0.000000,1118.000000,64620.000000,1118.000000,65344.000000,1118.000000,63408.000000,1118.000000,65492.000000,1118.000000,14992.000000,1118.000000,22.000000,1118.000000,2.000000,1118.000000,-2.000000,1118.000000,990.000000,1118.000000,0.000000,1118.000000,-40.000000,1118.000000,-11.000000,2209.000000,0.000000,2209.000000,0.000000,2209.000000,0.000000,2211.000000,0.000000,2211.000000,0.000000,2211.000000,0.000000,2211.000000,0.000000,2211.000000,0.000000,2211.000000,0.000000,10854.000000,0.000000,10854.000000,0.000000
4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,4439.000000,0.000000,1118.000000,64548.000000,1118.000000,65347.000000,1118.000000,63512.000000,1118.000000,65489.000000,1118.000000,15176.000000,1118.000000,26.000000,1118.000000,-3.000000,1118.000000,4.000000,1118.000000,1001.000000,1118.000000,92.000000,1118.000000,-132.000000,1118.000000,111.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,2260.000000,0.000000,11096.000000,0.000000,11096.000000,0.000000
4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,4533.000000,0.000000,1118.000000,64556.000000,1118.000000,65347.000000,1118.000000,63468.000000,1118.000000,65493.000000,1118.000000,15188.000000,1118.000000,19.000000,1118.000000,-2.000000,1118.000000,1.000000,1118.000000,1002.000000,1119.000000,92.000000,1119.000000,-10.000000,1119.000000,-103.000000,2306.000000,0.000000,2306.000000,0.000000,2306.000000,0.000000,2306.000000,0.000000,2306.000000,0.000000,2306.000000,0.000000,2307.000000,0.000000,2307.000000,0.000000,2307.000000,0.000000,11329.000000,0.000000,11329.000000,0.000000
4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,4629.000000,0.000000,1119.000000,64564.000000,1119.000000,65343.000000,1119.000000,63420.000000,1119.000000,65493.000000,1119.000000,15360.000000,1119.000000,19.000000,1119.000000,-2.000000,1119.000000,-2.000000,1119.000000,1012.000000,1119.000000,-31.000000,1119.000000,-10.000000,1119.000000,-103.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,2355.000000,0.000000,11571.000000,0.000000,11571.000000,0.000000
4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,4724.000000,0.000000,1119.000000,64564.000000,1119.000000,65343.000000,1119.000000,63420.000000,1119.000000,65493.000000,1119.000000,15360.000000,1119.000000,19.000000,1119.000000,-2.000000,1119.000000,-2.000000,1119.000000,1012.000000,1119.000000,-31.000000,1119.000000,-10.000000,1119.000000,-103.000000,2399.000000,0.000000,2399.000000,0.000000,2399.000000,0.000000,2401.000000,0.000000,2401.000000,0.000000,2401.000000,0.000000,2401.000000,0.000000,2401.000000,0.000000,2401.000000,0.000000,11804.000000,0.000000,11804.000000,0.000000
4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,4819.000000,0.000000,1119.000000,64540.000000,1119.000000,65348.000000,1119.000000,63440.000000,1119.000000,65499.000000,1119.000000,15292.000000,1119.000000,23.000000,1119.000000,-3.000000,1119.000000,0.000000,1119.000000,1008.000000,1120.000000,122.000000,1121.000000,173.000000,1121.000000,19.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,2450.000000,0.000000,12046.000000,0.000000,12046.000000,0.000000
4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,4914.000000,0.000000,1121.000000,64652.000000,1121.000000,65347.000000,1121.000000,63400.000000,1121.000000,65493.000000,1121.000000,15200.000000,1121.000000,24.000000,1121.000000,4.000000,1121.000000,-3.000000,1121.000000,1002.000000,1121.000000,92.000000,1121.000000,-10.000000,1121.000000,50.000000,2495.000000,0.000000,2495.000000,0.000000,2495.000000,0.000000,2496.000000,0.000000,2496.000000,0.000000,2496.000000,0.000000,2496.000000,0.000000,2496.000000,0.000000,2496.000000,0.000000,12279.000000,0.000000,12279.000000,0.000000
5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,5009.000000,0.000000,1121.000000,64680.000000,1121.000000,65342.000000,1121.000000,63464.000000,1121.000000,65491.000000,1122.000000,15100.000000,1122.000000,23.000000,1122.000000,5.000000,1122.000000,1.000000,1122.000000,996.000000,1122.000000,-61.000000,1122.000000,-71.000000,1122.000000,19.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,2547.000000,0.000000,12519.000000,0.000000,12519.000000,0.000000
5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,5104.000000,0.000000,1122.000000,64680.000000,1122.000000,65342.000000,1122.000000,63464.000000,1122.000000,65491.000000,1122.000000,15100.000000,1122.000000,23.000000,1122.000000,5.000000,1122.000000,1.000000,1123.000000,996.000000,1123.000000,-61.000000,1123.000000,-71.000000,1123.000000,19.000000,2589.000000,0.000000,2589.000000,0.000000,2589.000000,0.000000,2591.000000,0.000000,2591.000000,0.000000,2591.000000,0.000000,2591.000000,0.000000,2591.000000,0.000000,2591.000000,0.000000,12754.000000,0.000000,12754.000000,0.000000
5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,5199.000000,0.000000,1123.000000,64548.000000,1123.000000,65348.000000,1123.000000,63512.000000,1123.000000,65490.000000,1123.000000,15128.000000,1123.000000,20.000000,1123.000000,-3.000000,1123.000000,4.000000,1123.000000,998.000000,1123.000000,122.000000,1123.000000,-101.000000,1123.000000,-72.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,2640.000000,0.000000,12995.000000,0.000000,12995.000000,0.000000
5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,5294.000000,0.000000,1123.000000,64516.000000,1123.000000,65344.000000,1124.000000,63448.000000,1124.000000,65492.000000,1124.000000,15096.000000,1124.000000,24.000000,1124.000000,-5.000000,1124.000000,0.000000,1124.000000,996.000000,1124.000000,0.000000,1124.000000,-40.000000,1124.000000,50.000000,2684.000000,0.000000,2684.000000,0.000000,2684.000000,0.000000,2686.000000,0.000000,2686.000000,0.000000,2686.000000,0.000000,2686.000000,0.000000,2686.000000,0.000000,2686.000000,0.000000,13229.000000,0.000000,13229.000000,0.000000
5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,5391.000000,0.000000,1124.000000,64468.000000,1124.000000,65342.000000,1124.000000,63376.000000,1124.000000,65490.000000,1124.000000,15004.000000,1124.000000,19.000000,1124.000000,-8.000000,1124.000000,-4.000000,1124.000000,990.000000,1124.000000,-61.000000,1124.000000,-101.000000,1124.000000,-103.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,2735.000000,0.000000,13472.000000,0.000000,13472.000000,0.000000
5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,5485.000000,0.000000,1124.000000,64644.000000,1124.000000,65343.000000,1124.000000,63428.000000,1124.000000,65492.000000,1124.000000,15228.000000,1124.000000,20.000000,1124.000000,3.000000,1125.000000,-1.000000,1125.000000,1004.000000,1125.000000,-31.000000,1125.000000,-40.000000,1125.000000,-72.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,2782.000000,0.000000,13704.000000,0.000000,13704.000000,0.000000
5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,5579.000000,0.000000,1125.000000,64644.000000,1125.000000,65343.000000,1125.000000,63428.000000,1125.000000,65492.000000,1125.000000,15228.000000,1125.000000,20.000000,1125.000000,3.000000,1125.000000,-1.000000,1125.000000,1004.000000,1125.000000,-31.000000,1125.000000,-40.000000,1125.000000,-72.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,2830.000000,0.000000,13947.000000,0.000000,13947.000000,0.000000
5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,5673.000000,0.000000,1125.000000,64652.000000,1125.000000,65343.000000,1125.000000,63376.000000,1125.000000,65493.000000,1125.000000,15280.000000,1125.000000,20.000000,1125.000000,4.000000,1125.000000,-4.000000,1125.000000,1007.000000,1125.000000,-31.000000,1125.000000,-10.000000,1125.000000,-72.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,2876.000000,0.000000,14179.000000,0.000000,14179.000000,0.000000
5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,5769.000000,0.000000,1126.000000,64632.000000,1126.000000,65347.000000,1126.000000,63504.000000,1126.000000,65499.000000,1126.000000,15208.000000,1126.000000,25.000000,1126.000000,2.000000,1126.000000,3.000000,1126.000000,1003.000000,1126.000000,92.000000,1126.000000,173.000000,1126.000000,80.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,2926.000000,0.000000,14421.000000,0.000000,14421.000000,0.000000
5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,5864.000000,0.000000,1126.000000,64736.000000,1126.000000,65345.000000,1126.000000,63452.000000,1126.000000,65495.000000,1126.000000,15244.000000,1126.000000,24.000000,1126.000000,9.000000,1126.000000,0.000000,1126.000000,1005.000000,1126.000000,30.000000,1126.000000,51.000000,1126.000000,50.000000,2970.000000,0.000000,2970.000000,0.000000,2970.000000,0.000000,2971.000000,0.000000,2971.000000,0.000000,2971.000000,0.000000,2972.000000,0.000000,2972.000000,0.000000,2972.000000,0.000000,14654.000000,0.000000,14654.000000,0.000000
5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,5960.000000,0.000000,1127.000000,64736.000000,1127.000000,65345.000000,1127.000000,63452.000000,1127.000000,65495.000000,1127.000000,15244.000000,1127.000000,24.000000,1127.000000,9.000000,1127.000000,0.000000,1127.000000,1005.000000,1127.000000,30.000000,1127.000000,51.000000,1127.000000,50.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,3021.000000,0.000000,14894.000000,0.000000,14894.000000,0.000000
6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,6054.000000,0.000000,1127.000000,64572.000000,1127.000000,65341.000000,1127.000000,63392.000000,1127.000000,65490.000000,1127.000000,15184.000000,1127.000000,21.000000,1127.000000,-1.000000,1127.000000,-3.000000,1127.000000,1001.000000,1127.000000,-92.000000,1127.000000,-101.000000,1127.000000,-42.000000,3064.000000,0.000000,3064.000000,0.000000,3064.000000,0.000000,3066.000000,0.000000,3066.000000,0.000000,3066.000000,0.000000,3066.000000,0.000000,3066.000000,0.000000,3066.000000,0.000000,15131.000000,0.000000,15131.000000,0.000000
6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,6149.000000,0.000000,1127.000000,64660.000000,1127.000000,65339.000000,1127.000000,63456.000000,1127.000000,65493.000000,1127.000000,15076.000000,1127.000000,21.000000,1127.000000,4.000000,1127.000000,1.000000,1127.000000,995.000000,1128.000000,-153.000000,1128.000000,-10.000000,1128.000000,-42.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,3115.000000,0.000000,15370.000000,0.000000,15370.000000,0.000000
6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,6243.000000,0.000000,1128.000000,64604.000000,1128.000000,65344.000000,1128.000000,63348.000000,1128.000000,65491.000000,1128.000000,15140.000000,1128.000000,18.000000,1128.000000,1.000000,1128.000000,-6.000000,1128.000000,999.000000,1128.000000,0.000000,1128.000000,-71.000000,1128.000000,-133.000000,3159.000000,0.000000,3159.000000,0.000000,3159.000000,0.000000,3161.000000,0.000000,3161.000000,0.000000,3161.000000,0.000000,3161.000000,0.000000,3161.000000,0.000000,3161.000000,0.000000,15604.000000,0.000000,15604.000000,0.000000
6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,6339.000000,0.000000,1128.000000,64604.000000,1128.000000,65344.000000,1128.000000,63348.000000,1128.000000,65491.000000,1128.000000,15140.000000,1128.000000,18.000000,1128.000000,1.000000,1128.000000,-6.000000,1128.000000,999.000000,1128.000000,0.000000,1128.000000,-71.000000,1128.000000,-133.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,3210.000000,0.000000,15844.000000,0.000000,15844.000000,0.000000
6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,6434.000000,0.000000,1128.000000,64576.000000,1128.000000,65348.000000,1128.000000,63400.000000,1128.000000,65489.000000,1128.000000,15160.000000,1128.000000,14.000000,1128.000000,-1.000000,1128.000000,-3.000000,1128.000000,1000.000000,1129.000000,122.000000,1129.000000,-132.000000,1129.000000,-255.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,3256.000000,0.000000,16079.000000,0.000000,16079.000000,0.000000
6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,6528.000000,0.000000,1129.000000,64628.000000,1129.000000,65343.000000,1129.000000,63576.000000,1129.000000,65493.000000,1129.000000,15220.000000,1129.000000,21.000000,1129.000000,2.000000,1129.000000,8.000000,1129.000000,1003.000000,1129.000000,-31.000000,1129.000000,-10.000000,1129.000000,-42.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,3305.000000,0.000000,16322.000000,0.000000,16322.000000,0.000000
